Date,Product,Category,Price,Province
7/15/2017,Lentils (masur) - Retail,pulses and nuts,112.5,Balochistan
8/15/2017,Lentils (masur) - Retail,pulses and nuts,108,Balochistan
9/15/2017,Lentils (masur) - Retail,pulses and nuts,115,Balochistan
10/15/2017,Lentils (masur) - Retail,pulses and nuts,128.75,Balochistan
11/15/2017,Lentils (masur) - Retail,pulses and nuts,132,Balochistan
12/15/2017,Lentils (masur) - Retail,pulses and nuts,133.75,Balochistan
1/15/2018,Lentils (masur) - Retail,pulses and nuts,136.25,Balochistan
2/15/2018,Lentils (masur) - Retail,pulses and nuts,125,Balochistan
3/15/2018,Lentils (masur) - Retail,pulses and nuts,123,Balochistan
4/15/2018,Lentils (masur) - Retail,pulses and nuts,123.75,Balochistan
5/15/2018,Lentils (masur) - Retail,pulses and nuts,125,Balochistan
6/15/2018,Lentils (masur) - Retail,pulses and nuts,125,Balochistan
7/15/2018,Lentils (masur) - Retail,pulses and nuts,125,Balochistan
8/15/2018,Lentils (masur) - Retail,pulses and nuts,130,Balochistan
9/15/2018,Lentils (masur) - Retail,pulses and nuts,120,Balochistan
10/15/2018,Lentils (masur) - Retail,pulses and nuts,120,Balochistan
11/15/2018,Lentils (masur) - Retail,pulses and nuts,120,Balochistan
12/15/2018,Lentils (masur) - Retail,pulses and nuts,121.25,Balochistan
1/15/2019,Lentils (masur) - Retail,pulses and nuts,120,Balochistan
2/15/2019,Lentils (masur) - Retail,pulses and nuts,135,Balochistan
3/15/2019,Lentils (masur) - Retail,pulses and nuts,132.5,Balochistan
4/15/2019,Lentils (masur) - Retail,pulses and nuts,138.75,Balochistan
5/15/2019,Lentils (masur) - Retail,pulses and nuts,148,Balochistan
6/15/2019,Lentils (masur) - Retail,pulses and nuts,140,Balochistan
7/15/2019,Lentils (masur) - Retail,pulses and nuts,150,Balochistan
8/15/2019,Lentils (masur) - Retail,pulses and nuts,160,Balochistan
9/15/2019,Lentils (masur) - Retail,pulses and nuts,160,Balochistan
10/15/2019,Lentils (masur) - Retail,pulses and nuts,160,Balochistan
12/15/2014,Milk - Retail,milk and dairy,90,Balochistan
1/15/2015,Milk - Retail,milk and dairy,90,Balochistan
2/15/2015,Milk - Retail,milk and dairy,90,Balochistan
3/15/2015,Milk - Retail,milk and dairy,90,Balochistan
10/15/2015,Milk - Retail,milk and dairy,90,Balochistan
11/15/2015,Milk - Retail,milk and dairy,90,Balochistan
12/15/2015,Milk - Retail,milk and dairy,90,Balochistan
1/15/2016,Milk - Retail,milk and dairy,90,Balochistan
2/15/2016,Milk - Retail,milk and dairy,90,Balochistan
3/15/2016,Milk - Retail,milk and dairy,90,Balochistan
4/15/2016,Milk - Retail,milk and dairy,90,Balochistan
5/15/2016,Milk - Retail,milk and dairy,90,Balochistan
6/15/2016,Milk - Retail,milk and dairy,90,Balochistan
7/15/2016,Milk - Retail,milk and dairy,90,Balochistan
8/15/2016,Milk - Retail,milk and dairy,90,Balochistan
9/15/2016,Milk - Retail,milk and dairy,90,Balochistan
10/15/2016,Milk - Retail,milk and dairy,90,Balochistan
11/15/2016,Milk - Retail,milk and dairy,90,Balochistan
12/15/2016,Milk - Retail,milk and dairy,90,Balochistan
1/15/2017,Milk - Retail,milk and dairy,90,Balochistan
2/15/2017,Milk - Retail,milk and dairy,90,Balochistan
3/15/2017,Milk - Retail,milk and dairy,90,Balochistan
4/15/2017,Milk - Retail,milk and dairy,90,Balochistan
5/15/2017,Milk - Retail,milk and dairy,90,Balochistan
6/15/2017,Milk - Retail,milk and dairy,90,Balochistan
7/15/2017,Milk - Retail,milk and dairy,90,Balochistan
8/15/2017,Milk - Retail,milk and dairy,90,Balochistan
9/15/2017,Milk - Retail,milk and dairy,90,Balochistan
10/15/2017,Milk - Retail,milk and dairy,90,Balochistan
11/15/2017,Milk - Retail,milk and dairy,90,Balochistan
12/15/2017,Milk - Retail,milk and dairy,90,Balochistan
1/15/2018,Milk - Retail,milk and dairy,90,Balochistan
2/15/2018,Milk - Retail,milk and dairy,90,Balochistan
3/15/2018,Milk - Retail,milk and dairy,90,Balochistan
4/15/2018,Milk - Retail,milk and dairy,93.75,Balochistan
5/15/2018,Milk - Retail,milk and dairy,95,Balochistan
6/15/2018,Milk - Retail,milk and dairy,95,Balochistan
7/15/2018,Milk - Retail,milk and dairy,95,Balochistan
8/15/2018,Milk - Retail,milk and dairy,95,Balochistan
9/15/2018,Milk - Retail,milk and dairy,95,Balochistan
10/15/2018,Milk - Retail,milk and dairy,95,Balochistan
11/15/2018,Milk - Retail,milk and dairy,95,Balochistan
12/15/2018,Milk - Retail,milk and dairy,95,Balochistan
1/15/2019,Milk - Retail,milk and dairy,95,Balochistan
2/15/2019,Milk - Retail,milk and dairy,95,Balochistan
3/15/2019,Milk - Retail,milk and dairy,98.75,Balochistan
4/15/2019,Milk - Retail,milk and dairy,110,Balochistan
5/15/2019,Milk - Retail,milk and dairy,110,Balochistan
6/15/2019,Milk - Retail,milk and dairy,110,Balochistan
7/15/2019,Milk - Retail,milk and dairy,110,Balochistan
8/15/2019,Milk - Retail,milk and dairy,110,Balochistan
9/15/2019,Milk - Retail,milk and dairy,110,Balochistan
10/15/2019,Milk - Retail,milk and dairy,110,Balochistan
1/15/2013,Oil (cooking) - Retail,oil and fats,220,Balochistan
2/15/2013,Oil (cooking) - Retail,oil and fats,212.5,Balochistan
3/15/2013,Oil (cooking) - Retail,oil and fats,210,Balochistan
4/15/2013,Oil (cooking) - Retail,oil and fats,210,Balochistan
5/15/2013,Oil (cooking) - Retail,oil and fats,210,Balochistan
7/15/2013,Oil (cooking) - Retail,oil and fats,218,Balochistan
8/15/2013,Oil (cooking) - Retail,oil and fats,218,Balochistan
9/15/2013,Oil (cooking) - Retail,oil and fats,218,Balochistan
1/15/2014,Oil (cooking) - Retail,oil and fats,214,Balochistan
2/15/2014,Oil (cooking) - Retail,oil and fats,214,Balochistan
3/15/2014,Oil (cooking) - Retail,oil and fats,214,Balochistan
4/15/2014,Oil (cooking) - Retail,oil and fats,214,Balochistan
5/15/2014,Oil (cooking) - Retail,oil and fats,215.5,Balochistan
6/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
7/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
8/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
9/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
10/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
11/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
12/15/2014,Oil (cooking) - Retail,oil and fats,216,Balochistan
1/15/2015,Oil (cooking) - Retail,oil and fats,202,Balochistan
2/15/2015,Oil (cooking) - Retail,oil and fats,204.8,Balochistan
3/15/2015,Oil (cooking) - Retail,oil and fats,202,Balochistan
4/15/2015,Oil (cooking) - Retail,oil and fats,196,Balochistan
5/15/2015,Oil (cooking) - Retail,oil and fats,196,Balochistan
6/15/2015,Oil (cooking) - Retail,oil and fats,194,Balochistan
7/15/2015,Oil (cooking) - Retail,oil and fats,186.8,Balochistan
8/15/2015,Oil (cooking) - Retail,oil and fats,182,Balochistan
9/15/2015,Oil (cooking) - Retail,oil and fats,182,Balochistan
10/15/2015,Oil (cooking) - Retail,oil and fats,182,Balochistan
11/15/2015,Oil (cooking) - Retail,oil and fats,182,Balochistan
12/15/2015,Oil (cooking) - Retail,oil and fats,182,Balochistan
1/15/2016,Oil (cooking) - Retail,oil and fats,182,Balochistan
2/15/2016,Oil (cooking) - Retail,oil and fats,179,Balochistan
3/15/2016,Oil (cooking) - Retail,oil and fats,177.6,Balochistan
4/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
5/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
6/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
7/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
8/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
9/15/2016,Oil (cooking) - Retail,oil and fats,177.2908,Balochistan
10/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
11/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
12/15/2016,Oil (cooking) - Retail,oil and fats,178,Balochistan
1/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
2/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
3/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
4/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
5/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
6/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
7/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
8/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
9/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
10/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
11/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
12/15/2017,Oil (cooking) - Retail,oil and fats,178,Balochistan
1/15/2018,Oil (cooking) - Retail,oil and fats,178,Balochistan
2/15/2018,Oil (cooking) - Retail,oil and fats,178,Balochistan
3/15/2018,Oil (cooking) - Retail,oil and fats,178,Balochistan
4/15/2018,Oil (cooking) - Retail,oil and fats,178,Balochistan
5/15/2018,Oil (cooking) - Retail,oil and fats,184,Balochistan
6/15/2018,Oil (cooking) - Retail,oil and fats,186,Balochistan
7/15/2018,Oil (cooking) - Retail,oil and fats,186,Balochistan
8/15/2018,Oil (cooking) - Retail,oil and fats,186,Balochistan
9/15/2018,Oil (cooking) - Retail,oil and fats,186,Balochistan
10/15/2018,Oil (cooking) - Retail,oil and fats,186,Balochistan
11/15/2018,Oil (cooking) - Retail,oil and fats,188.4,Balochistan
12/15/2018,Oil (cooking) - Retail,oil and fats,198,Balochistan
1/15/2019,Oil (cooking) - Retail,oil and fats,188.4,Balochistan
2/15/2019,Oil (cooking) - Retail,oil and fats,208,Balochistan
3/15/2019,Oil (cooking) - Retail,oil and fats,208,Balochistan
4/15/2019,Oil (cooking) - Retail,oil and fats,212,Balochistan
5/15/2019,Oil (cooking) - Retail,oil and fats,210,Balochistan
6/15/2019,Oil (cooking) - Retail,oil and fats,210,Balochistan
7/15/2019,Oil (cooking) - Retail,oil and fats,210,Balochistan
8/15/2019,Oil (cooking) - Retail,oil and fats,226,Balochistan
9/15/2019,Oil (cooking) - Retail,oil and fats,230,Balochistan
10/15/2019,Oil (cooking) - Retail,oil and fats,230,Balochistan
9/15/2013,Wheat - Retail,cereals and tubers,36.5,Balochistan
1/15/2014,Wheat - Retail,cereals and tubers,44,Balochistan
2/15/2014,Wheat - Retail,cereals and tubers,44,Balochistan
3/15/2014,Wheat - Retail,cereals and tubers,44,Balochistan
12/15/2014,Wheat - Retail,cereals and tubers,38.5,Balochistan
1/15/2015,Wheat - Retail,cereals and tubers,38.5,Balochistan
2/15/2015,Wheat - Retail,cereals and tubers,38.5,Balochistan
3/15/2015,Wheat - Retail,cereals and tubers,38.5,Balochistan
4/15/2015,Wheat - Retail,cereals and tubers,38.5,Balochistan
5/15/2015,Wheat - Retail,cereals and tubers,38.5,Balochistan
6/15/2015,Wheat - Retail,cereals and tubers,36,Balochistan
7/15/2015,Wheat - Retail,cereals and tubers,35,Balochistan
8/15/2015,Wheat - Retail,cereals and tubers,35,Balochistan
9/15/2015,Wheat - Retail,cereals and tubers,35,Balochistan
10/15/2015,Wheat - Retail,cereals and tubers,35.2,Balochistan
11/15/2015,Wheat - Retail,cereals and tubers,36,Balochistan
12/15/2015,Wheat - Retail,cereals and tubers,36.8,Balochistan
1/15/2016,Wheat - Retail,cereals and tubers,37.5,Balochistan
2/15/2016,Wheat - Retail,cereals and tubers,37,Balochistan
3/15/2016,Wheat - Retail,cereals and tubers,37,Balochistan
4/15/2016,Wheat - Retail,cereals and tubers,36,Balochistan
5/15/2016,Wheat - Retail,cereals and tubers,35.25,Balochistan
6/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
7/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
8/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
9/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
10/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
11/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
12/15/2016,Wheat - Retail,cereals and tubers,35,Balochistan
1/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
2/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
3/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
4/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
5/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
6/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
7/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
8/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
9/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
10/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
11/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
12/15/2017,Wheat - Retail,cereals and tubers,35,Balochistan
1/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
2/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
3/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
4/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
5/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
6/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
7/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
8/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
9/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
10/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
11/15/2018,Wheat - Retail,cereals and tubers,35,Balochistan
12/15/2018,Wheat - Retail,cereals and tubers,35.5,Balochistan
1/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
2/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
3/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
4/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
5/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
6/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
7/15/2019,Wheat - Retail,cereals and tubers,36,Balochistan
8/15/2019,Wheat - Retail,cereals and tubers,36.8,Balochistan
9/15/2019,Wheat - Retail,cereals and tubers,37,Balochistan
10/15/2019,Wheat - Retail,cereals and tubers,37,Balochistan
9/15/2013,Eggs - Retail,"meat, fish and eggs",102.5,Balochistan
10/15/2013,Eggs - Retail,"meat, fish and eggs",108,Balochistan
11/15/2013,Eggs - Retail,"meat, fish and eggs",121.25,Balochistan
12/15/2014,Eggs - Retail,"meat, fish and eggs",125,Balochistan
1/15/2015,Eggs - Retail,"meat, fish and eggs",118.75,Balochistan
2/15/2015,Eggs - Retail,"meat, fish and eggs",123,Balochistan
3/15/2015,Eggs - Retail,"meat, fish and eggs",118.75,Balochistan
4/15/2015,Eggs - Retail,"meat, fish and eggs",93,Balochistan
5/15/2015,Eggs - Retail,"meat, fish and eggs",90,Balochistan
6/15/2015,Eggs - Retail,"meat, fish and eggs",93.75,Balochistan
7/15/2015,Eggs - Retail,"meat, fish and eggs",104,Balochistan
8/15/2015,Eggs - Retail,"meat, fish and eggs",115,Balochistan
9/15/2015,Eggs - Retail,"meat, fish and eggs",93.75,Balochistan
10/15/2015,Eggs - Retail,"meat, fish and eggs",105,Balochistan
11/15/2015,Eggs - Retail,"meat, fish and eggs",102.5,Balochistan
12/15/2015,Eggs - Retail,"meat, fish and eggs",115,Balochistan
1/15/2016,Eggs - Retail,"meat, fish and eggs",111.25,Balochistan
2/15/2016,Eggs - Retail,"meat, fish and eggs",108.75,Balochistan
3/15/2016,Eggs - Retail,"meat, fish and eggs",99,Balochistan
4/15/2016,Eggs - Retail,"meat, fish and eggs",90,Balochistan
5/15/2016,Eggs - Retail,"meat, fish and eggs",83.75,Balochistan
6/15/2016,Eggs - Retail,"meat, fish and eggs",83,Balochistan
7/15/2016,Eggs - Retail,"meat, fish and eggs",91,Balochistan
8/15/2016,Eggs - Retail,"meat, fish and eggs",98.75,Balochistan
9/15/2016,Eggs - Retail,"meat, fish and eggs",103,Balochistan
10/15/2016,Eggs - Retail,"meat, fish and eggs",113.75,Balochistan
11/15/2016,Eggs - Retail,"meat, fish and eggs",117.5,Balochistan
12/15/2016,Eggs - Retail,"meat, fish and eggs",121,Balochistan
1/15/2017,Eggs - Retail,"meat, fish and eggs",125.63,Balochistan
2/15/2017,Eggs - Retail,"meat, fish and eggs",121.25,Balochistan
3/15/2017,Eggs - Retail,"meat, fish and eggs",106,Balochistan
4/15/2017,Eggs - Retail,"meat, fish and eggs",101.25,Balochistan
5/15/2017,Eggs - Retail,"meat, fish and eggs",91.25,Balochistan
6/15/2017,Eggs - Retail,"meat, fish and eggs",93,Balochistan
7/15/2017,Eggs - Retail,"meat, fish and eggs",91.25,Balochistan
8/15/2017,Eggs - Retail,"meat, fish and eggs",96,Balochistan
9/15/2017,Eggs - Retail,"meat, fish and eggs",103.75,Balochistan
10/15/2017,Eggs - Retail,"meat, fish and eggs",107.5,Balochistan
11/15/2017,Eggs - Retail,"meat, fish and eggs",130,Balochistan
12/15/2017,Eggs - Retail,"meat, fish and eggs",135,Balochistan
1/15/2018,Eggs - Retail,"meat, fish and eggs",137.5,Balochistan
2/15/2018,Eggs - Retail,"meat, fish and eggs",125,Balochistan
3/15/2018,Eggs - Retail,"meat, fish and eggs",120,Balochistan
4/15/2018,Eggs - Retail,"meat, fish and eggs",120,Balochistan
5/15/2018,Eggs - Retail,"meat, fish and eggs",120,Balochistan
6/15/2018,Eggs - Retail,"meat, fish and eggs",112.5,Balochistan
7/15/2018,Eggs - Retail,"meat, fish and eggs",108.75,Balochistan
8/15/2018,Eggs - Retail,"meat, fish and eggs",106.25,Balochistan
9/15/2018,Eggs - Retail,"meat, fish and eggs",111.25,Balochistan
10/15/2018,Eggs - Retail,"meat, fish and eggs",118.75,Balochistan
11/15/2018,Eggs - Retail,"meat, fish and eggs",133,Balochistan
12/15/2018,Eggs - Retail,"meat, fish and eggs",135,Balochistan
1/15/2019,Eggs - Retail,"meat, fish and eggs",133,Balochistan
2/15/2019,Eggs - Retail,"meat, fish and eggs",132.5,Balochistan
3/15/2019,Eggs - Retail,"meat, fish and eggs",131.25,Balochistan
4/15/2019,Eggs - Retail,"meat, fish and eggs",112.5,Balochistan
5/15/2019,Eggs - Retail,"meat, fish and eggs",105,Balochistan
6/15/2019,Eggs - Retail,"meat, fish and eggs",96.25,Balochistan
7/15/2019,Eggs - Retail,"meat, fish and eggs",95,Balochistan
8/15/2019,Eggs - Retail,"meat, fish and eggs",103,Balochistan
9/15/2019,Eggs - Retail,"meat, fish and eggs",111.25,Balochistan
10/15/2019,Eggs - Retail,"meat, fish and eggs",118,Balochistan
1/15/2013,Sugar - Retail,miscellaneous food,52.8,Balochistan
2/15/2013,Sugar - Retail,miscellaneous food,52,Balochistan
3/15/2013,Sugar - Retail,miscellaneous food,66.69,Balochistan
4/15/2013,Sugar - Retail,miscellaneous food,52,Balochistan
5/15/2013,Sugar - Retail,miscellaneous food,53.2,Balochistan
7/15/2013,Sugar - Retail,miscellaneous food,55,Balochistan
8/15/2013,Sugar - Retail,miscellaneous food,54.4,Balochistan
9/15/2013,Sugar - Retail,miscellaneous food,53.25,Balochistan
1/15/2014,Sugar - Retail,miscellaneous food,51.6,Balochistan
2/15/2014,Sugar - Retail,miscellaneous food,52,Balochistan
3/15/2014,Sugar - Retail,miscellaneous food,52.75,Balochistan
4/15/2014,Sugar - Retail,miscellaneous food,52.2,Balochistan
5/15/2014,Sugar - Retail,miscellaneous food,52,Balochistan
6/15/2014,Sugar - Retail,miscellaneous food,54,Balochistan
7/15/2014,Sugar - Retail,miscellaneous food,57.6,Balochistan
8/15/2014,Sugar - Retail,miscellaneous food,59.75,Balochistan
9/15/2014,Sugar - Retail,miscellaneous food,61,Balochistan
10/15/2014,Sugar - Retail,miscellaneous food,59.4,Balochistan
11/15/2014,Sugar - Retail,miscellaneous food,55.75,Balochistan
12/15/2014,Sugar - Retail,miscellaneous food,52.75,Balochistan
1/15/2015,Sugar - Retail,miscellaneous food,53.25,Balochistan
2/15/2015,Sugar - Retail,miscellaneous food,53,Balochistan
3/15/2015,Sugar - Retail,miscellaneous food,53.25,Balochistan
